"","Actor1CountryCode","Actor2CountryCode","AvgTone","NumArticles","SQLDATE","Year","Actor1Geo_Lat","Actor1Geo_Long","ActionGeo_CountryCode","EventCode","EventRootCode","Actor1Geo_CountryCode","Actor2Geo_CountryCode","SOURCEURL"
"5995",NA,"DEU","-5.55555555555556","5","20160728","2016","52.5167","13.4","SY","1831","18","GM","GM","http://www.appeal-democrat.com/news/world_news/minister-bavaria-bomber-in-online-chat-before-attack/article_038058f6-de05-5a41-b588-7dcee24ce49d.html"
"5996","IRN","DEU","-6.82989690721649","1","20160728","2016","29.0733","52.5509","SY","1831","18","IR","GM","http://www.ksby.com/story/32560367/the-latest-person-chatting-to-ansbach-bomber-was-in-mideast"
"5997","CHN","DEU","-5.18345094550569","45","20160727","2016","39.9289","116.388","SY","1831","18","CH","GM","http://m.philstar.com/breakingnews?t=08ms125c1pfv86hb5ufo21cie1"
"5998",NA,NA,"-4.6452271567126","1","20160728","2016","35.95","39.0167","SY","190","19","SY","ID","http://www.css.ethz.ch/en/services/digital-library/articles/article.html/587358f1-6ffa-489d-8f5a-eccb90c9a661"
"5999","SYR",NA,"-6.12266026772972","9","20160728","2016","36.2028","37.1586","SY","194","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000520"
"6000","SYR",NA,"-6.12266026772972","9","20160728","2016","36.2028","37.1586","SY","193","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000520"
"6001","SYR","IRN","-5.52486187845304","2","20160728","2016","31.1453","31.0067","SY","195","19","EG","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000634"
"6002","SYR","IRN","-5.5359246171967","2","20160728","2016","32.1321","48.2003","SY","195","19","IR","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000768"
"6003","SYR","IRN","-6.7490067791647","64","20160728","2016","34.9265","36.7324","SY","195","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000368"
"6004","SYR",NA,"-5.50550550550551","4","20160728","2016","36.2028","37.1586","SY","195","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000638"
"6005","SYR","SAU","-8.67970660146701","3","20160728","2016","36.2028","37.1586","SY","190","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000879"
"6006","SYR","IRN","-8.6021505376344","4","20160728","2016","36.2028","37.1586","SY","190","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000349"
"6007","SYR",NA,"-7.99305346712206","7","20160728","2016","36.2028","37.1586","SY","190","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000168"
"6008","SYR","IRN","-8.09400156867316","17","20160728","2016","36.2028","37.1586","SY","190","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000168"
"6009",NA,"SYR","-5.5359246171967","2","20160728","2016","36.2028","37.1586","SY","192","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000768"
"6010",NA,"SYR","-5.30759951749096","2","20160728","2016","34.9265","36.7324","SY","192","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000300"
"6011","SYR",NA,"-8.29875518672195","2","20160728","2016","35.85","37.1833","SY","195","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000409"
"6012",NA,"SYR","-8.29875518672195","2","20160728","2016","35.85","37.1833","SY","190","19","SY","IR","http://en.farsnews.com/newstext.aspx?nn=13950507000409"
"6013","SYR","ISR","5.5045871559633","1","20160728","2016","33.1259","35.8246","SY","073","07","SY","IS","http://www.ansamed.info/ansamed/en/news/sections/politics/2016/07/28/israeli-govt-approves-aid-for-syrian-golan-inhabitants_4981bac1-cfd3-4cec-baf3-5b416adf42ad.html"
"6014",NA,"IRQ","-8.07017543859649","8","20160728","2016","34.45","40.9186","SY","190","19","SY","IZ","http://www.centcom.mil/news/press-release/july-28-military-airstrikes-continue-against-isil-terrorists-in-syria-"
"6015","SYR",NA,"-7.13286713286713","2","20160728","2016","35.9306","36.6339","SY","190","19","SY","IZ","http://news.xinhuanet.com/english/2016-07/29/c_135547906.htm"
"6016",NA,NA,"-3.67038669790963","6","20160728","2016","51","9","SY","190","19","GM","IZ","http://foreignpolicy.com/2016/07/28/situation-report-u-s-syria-strike-under-investigation-more-u-s-troops-to-afghanistan-trump-fallout-and-lots-more/"
"6017",NA,"IRQ","-1.44923404417075","6","20160728","2016","36.5282","37.955","SY","190","19","SY","IZ","http://www.msn.com/en-us/news/world/coalition-uncovers-isil-intelligence-trove-in-syrian-city/ar-BBuXNRk"
"6018",NA,"RUS","-2.56445863708773","24","20160728","2016","35","38","SY","190","19","SY","LE","http://hosted.ap.org/dynamic/stories/M/ML_SYRIA_AL_QAIDA?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-07-28-12-28-14"
"6019",NA,"LBN","-1.82815356489945","6","20160728","2016","35.3359","40.1408","SY","190","19","SY","LE","https://www.yahoo.com/news/syrian-al-nusra-front-175025895.html"
"6020",NA,NA,"-3.63372093023256","3","20160728","2016",NA,NA,"SY","190","19",NA,"RS","http://www.usatoday.com/story/news/world/2016/07/28/leader-syria-nusra-front-al-qaida/87662096/"
"6021","SYR","RUS","-6.71140939597315","2","20160728","2016","35","38","SY","190","19","SY","RS","https://www.yahoo.com/news/m/a968eb17-19d9-39f1-8a9f-43268278ca94/ss_turkey"
"6022","TUR","TUR","-4.76190476190476","4","20160728","2016","39.9272","32.8644","SY","190","19","TU","RS","http://www.bdlive.co.za/world/europe/2016/07/28/tourists-avoid-turkey-after-deadly-bomb-blasts"
"6023",NA,"SYR","-7.92967933442034","2","20160728","2016","36.2028","37.1586","SY","190","19","SY","RS","http://www.france24.com/en/20160728-syria-five-things-know-about-aleppo"
"6024",NA,"SYR","-3.37295753349855","12","20160728","2016","36.2028","37.1586","SY","190","19","SY","RS","http://uk.reuters.com/article/uk-mideast-crisis-syria-un-idUKKCN1081GC"
"6025","SYR","RUS","-2.27531285551764","6","20160728","2016","35","38","SY","190","19","SY","RS","as listed in Russian/BBC Monitoring/(c) BBC"
"6026","SYR","RUS","-5.42986425339367","1","20160728","2016","36.2028","37.1586","SY","190","19","SY","RS","http://www.telegraph.co.uk/news/2016/07/28/syrian-regime-opens-up-safe-passages-out-of-besieged-aleppo-but/"
"6027","RUS","SAU","-6.41247833622183","1","20160728","2016","60","100","SY","190","19","RS","SA","http://www.economist.com/news/middle-east-and-africa/21702782-west-abetting-vast-loss-life-worse-russians"
"6028","SYR","SAU","-5.40540540540541","2","20160728","2016","34.9365","36.4576","SY","190","19","SY","SA","http://www.islamicinvitationturkey.com/2016/07/28/"
"6029","USA","SYR","-0.402002107481555","14","20160728","2016","32.9049","35.8072","SY","073","07","SY","SY","http://www.ynetnews.com/articles/0,7340,L-4834329,00.html"
"6030","SYR",NA,"-2.93103448275862","6","20160728","2016","32.9049","35.8072","SY","190","19","SY","SY","https://unitedwithisrael.org/iranian-general-who-called-for-israels-destruction-tours-israeli-syrian-border/"
"6031",NA,"SYR","-4.96126368385751","8","20160728","2016","31.5","34.75","SY","192","19","IS","SY","http://www.slguardian.org/2016/07/can-you-confront-the-death-toll-in-syria/"
"6032","SYR",NA,"-5.44041450777202","4","20160728","2016","32.9049","35.8072","SY","194","19","SY","SY","https://now.mmedia.me/lb/en/NewsReports/567236-pro-assad-militia-says-hit-by-israel"
"6033","ISR","SYR","-4.04312668463612","1","20160728","2016","31.5","34.75","SY","195","19","IS","SY","http://www.israelnationalnews.com/News/News.aspx/215665"
"6034","ISR","SYR","-4.04312668463612","8","20160728","2016","31.5","34.75","SY","193","19","IS","SY","http://www.israelnationalnews.com/News/News.aspx/215665"
"6035",NA,NA,"-10.1973684210526","3","20160728","2016","35.5148","35.7768","SY","182","18","SY","SY","http://syrianobserver.com/EN/News/31411/Lattakia_FSA_Pounds_Regime_Bastions_with_Grad_Rockets"
"6036","SYR","SYR","-5.50504633073441","8","20160728","2016","35.2389","36.0781","SY","195","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000638"
"6037","SYR",NA,"-5.5045871559633","2","20160728","2016","35.2389","36.0781","SY","195","19","SY","SY","http://www.islamicinvitationturkey.com/2016/07/28/isil-al-nusra-front-militants-in-hama-caught-in-syrian-fighters-airstrikes/"
"6038","SYR","SYR","-8.38709677419355","5","20160728","2016","35.7","36.2167","SY","192","19","SY","SY","http://www.islamicinvitationturkey.com/2016/07/28/syrian-army-recaptures-zuwayqat-mountains-in-northeast-latakia/"
"6039","SYR","SYR","-8.38709677419355","6","20160728","2016","35.7","36.2167","SY","192","19","SY","SY","http://www.islamicinvitationturkey.com/2016/07/28/syrian-army-recaptures-zuwayqat-mountains-in-northeast-latakia/"
"6040",NA,"SYR","-8.38709677419355","6","20160728","2016","35.7","36.2167","SY","192","19","SY","SY","http://www.islamicinvitationturkey.com/2016/07/28/syrian-army-recaptures-zuwayqat-mountains-in-northeast-latakia/"
"6041","SYR",NA,"-8.38709677419355","3","20160728","2016","35.5148","35.7768","SY","192","19","SY","SY","http://www.islamicinvitationturkey.com/2016/07/28/syrian-army-recaptures-zuwayqat-mountains-in-northeast-latakia/"
"6042",NA,"SYR","-8.38709677419355","2","20160728","2016","35.7","36.2167","SY","192","19","SY","SY","http://www.islamicinvitationturkey.com/2016/07/28/syrian-army-recaptures-zuwayqat-mountains-in-northeast-latakia/"
"6043",NA,"SYR","-3.67038669790963","18","20160728","2016","33.1259","35.8246","SY","1831","18","SY","SY","http://foreignpolicy.com/2016/07/28/situation-report-u-s-syria-strike-under-investigation-more-u-s-troops-to-afghanistan-trump-fallout-and-lots-more/"
"6044","ISR","SYR","-5.44041450777202","1","20160728","2016","32.0667","34.7667","SY","190","19","IS","SY","https://now.mmedia.me/lb/en/NewsReports/567236-pro-assad-militia-says-hit-by-israel"
"6045",NA,"SYR","-3.67038669790963","12","20160728","2016","33.1259","35.8246","SY","1831","18","SY","SY","http://foreignpolicy.com/2016/07/28/situation-report-u-s-syria-strike-under-investigation-more-u-s-troops-to-afghanistan-trump-fallout-and-lots-more/"
"6046",NA,NA,"-3.67038669790963","6","20160728","2016","46","2","SY","190","19","FR","SY","http://foreignpolicy.com/2016/07/28/situation-report-u-s-syria-strike-under-investigation-more-u-s-troops-to-afghanistan-trump-fallout-and-lots-more/"
"6047","FRA","IRQ","-4.87132352941177","1","20160728","2016","46","2","SY","190","19","FR","SY","http://www.thenational.ae/opinion/comment/frances-next-president-will-face-a-daunting-task"
"6048","SYR","TUR","-8.7360594795539","10","20160728","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.elghad.co/world-news/347044.html"
"6049","IRQ",NA,"-6.24187256176853","2","20160728","2016","35.95","39.0167","SY","192","19","SY","SY","http://www.lexology.com/library/detail.aspx?g=ca473263-dbd4-4725-828f-d058db34e582"
"6050","FRA","SYR","-4.87132352941177","4","20160728","2016","46","2","SY","190","19","FR","SY","http://www.thenational.ae/opinion/comment/frances-next-president-will-face-a-daunting-task"
"6051","SYR","IRQ","-4.87132352941177","1","20160728","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.thenational.ae/opinion/comment/frances-next-president-will-face-a-daunting-task"
"6052","SYR",NA,"-6.03070175438597","30","20160728","2016","35.95","39.0167","SY","186","18","SY","SY","http://aninews.in/ODJhSXhqYw/allnews/world/middle-east-news/middle-east.html"
"6053",NA,NA,"-8.7360594795539","10","20160728","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.elghad.co/world-news/347044.html"
"6054","TUR","SYR","-9.2390001967967","40","20160728","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.qconline.com/news/world/killed-wounded-in-attack-on-syrian-town-near-turkish-border/article_91049a80-5440-11e6-aa27-3fa7d52090e6.html"
"6055",NA,"SYR","-9.07313152349419","13","20160728","2016","35.95","39.0167","SY","190","19","SY","SY","http://www.qconline.com/news/world/killed-wounded-in-attack-on-syrian-town-near-turkish-border/article_91049a80-5440-11e6-aa27-3fa7d52090e6.html"
"6056","TUR","SYR","-9.54356846473025","5","20160728","2016","39","35","SY","190","19","TU","SY","http://www.ocregister.com/articles/attack-723830-state-qamishli.html"
"6057",NA,NA,"-2.63513513513514","15","20160728","2016","32.709","36.5695","SY","190","19","SY","SY","http://english.almanar.com.lb/adetails.php?fromval=1&cid=23&frid=23&eid=280168"
"6058",NA,"IRQ","-8.07017543859649","2","20160728","2016","34.45","40.9186","SY","190","19","SY","SY","http://www.centcom.mil/news/press-release/july-28-military-airstrikes-continue-against-isil-terrorists-in-syria-"
"6059",NA,"SYR","-6.08203677510608","2","20160728","2016","35.3359","40.1408","SY","190","19","SY","SY","http://www.arabherald.com/index.php/sid/246237047"
"6060",NA,NA,"-6.08203677510608","3","20160728","2016","35.3359","40.1408","SY","190","19","SY","SY","http://www.arabherald.com/index.php/sid/246237047"
"6061",NA,"SYR","-2.08333333333333","3","20160728","2016","35.3359","40.1408","SY","190","19","SY","SY","http://www.digitaljournal.com/news/world/the-syrian-al-nusra-front/article/471202"
"6062",NA,NA,"-2.63513513513514","15","20160728","2016","35.3359","40.1408","SY","190","19","SY","SY","http://english.almanar.com.lb/adetails.php?fromval=1&cid=23&frid=23&eid=280168"
"6063","SYR","SYR","-0.14925373134328","6","20160728","2016","33.459","36.2374","SY","192","19","SY","SY","http://www.bbc.com/news/magazine-36893303"
"6064","SYR",NA,"-5.12724393321409","4","20160728","2016","32.1321","48.2003","SY","195","19","IR","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000638"
"6065",NA,"SYR","-7.6923076923077","2","20160728","2016","34.9265","36.7324","SY","192","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000698"
"6066",NA,"SYR","-6.31578947368421","4","20160728","2016","36.5383","37.2693","SY","190","19","SY","SY","http://www.deseretnews.com/article/865658871/Presidential-politics-and-radical-Islam.html"
"6067",NA,NA,"-6.31578947368421","4","20160728","2016","36.5383","37.2693","SY","190","19","SY","SY","http://www.deseretnews.com/article/865658871/Presidential-politics-and-radical-Islam.html"
"6068","SYR",NA,"-10.4166666666667","2","20160728","2016","36.5383","37.2693","SY","181","18","SY","SY","http://www.dailystar.co.uk/news/latest-news/533625/isis-magazine-dabiq-google-jailed-terrorism-police"
"6069","SYR","SYR","-10.4166666666667","2","20160728","2016","36.5383","37.2693","SY","181","18","SY","SY","http://www.dailystar.co.uk/news/latest-news/533625/isis-magazine-dabiq-google-jailed-terrorism-police"
"6070","SYR",NA,"-6.31578947368421","8","20160728","2016","36.5383","37.2693","SY","190","19","SY","SY","http://www.deseretnews.com/article/865658871/Presidential-politics-and-radical-Islam.html"
"6071","SYR",NA,"-6.31578947368421","4","20160728","2016","36.5383","37.2693","SY","190","19","SY","SY","http://www.deseretnews.com/article/865658871/Presidential-politics-and-radical-Islam.html"
"6072",NA,NA,"-6.31578947368421","2","20160728","2016",NA,NA,"SY","190","19",NA,"SY","http://www.deseretnews.com/article/865658871/Presidential-politics-and-radical-Islam.html"
"6073",NA,"SYR","-6.31578947368421","8","20160728","2016","36.5383","37.2693","SY","190","19","SY","SY","http://www.deseretnews.com/article/865658871/Presidential-politics-and-radical-Islam.html"
"6074",NA,NA,"-6.31578947368421","4","20160728","2016","36.5383","37.2693","SY","190","19","SY","SY","http://www.deseretnews.com/article/865658871/Presidential-politics-and-radical-Islam.html"
"6075",NA,"SYR","-8.13142662580865","6","20160728","2016","39","35","SY","192","19","TU","SY","https://in.news.yahoo.com/syrian-army-captures-key-rebel-stronghold-113405543.html"
"6076","CHN",NA,"-6.39606396063961","1","20160728","2016","36.2028","37.1586","SY","192","19","SY","SY","http://news.xinhuanet.com/english/2016-07/28/c_135547190.htm"
"6077",NA,"SYR","-6.63923953771815","222","20160728","2016","36.2028","37.1586","SY","192","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000349"
"6078",NA,"SYR","-7.8302764286089","48","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://gnnliberia.com/2016/07/28/isis-commander-deir-ez-zor-killed-clashes-east-syria/"
"6079",NA,NA,"-3.91465987207404","182","20160728","2016","36.2028","37.1586","SY","194","19","SY","SY","http://news.trust.org/item/20160728151932-vdwk6"
"6080","SYR",NA,"-8.6021505376344","6","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000349"
"6081","CHN",NA,"-6.39606396063961","1","20160728","2016","39","35","SY","192","19","TU","SY","http://news.xinhuanet.com/english/2016-07/28/c_135547190.htm"
"6082",NA,NA,"-5.57786702365016","1","20160728","2016","40","127","SY","190","19","KN","SY","https://www.justsecurity.org/32188/early-edition-july-28-2016/"
"6083","SYR",NA,"-6.04133545310015","4","20160728","2016","36.2028","37.1586","SY","1822","18","SY","SY","http://www.menafn.com/1094875159/Egypt-Clashes-erupt-between-civilians-and-police-after-death-of-suspect"
"6084",NA,"SYR","-9.21345675258711","26","20160728","2016","36.2028","37.1586","SY","195","19","SY","SY","http://www.todayonline.com/world/middle-east/massive-bomb-attack-kills-44-syrian-kurdish-city"
"6085","SYR",NA,"-11.0344827586207","5","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://leadership.ng/news/543566/syria-russia-make-extensive-use-of-cluster-munitions-hrw-says"
"6086",NA,"SYR","-5.5699111828206","103","20160728","2016","36.2028","37.1586","SY","073","07","SY","SY","http://hosted.ap.org/dynamic/stories/S/SYRIA?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-07-28-13-21-08"
"6087","SYR","SYR","-6.63680260642689","37","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.dailymail.co.uk/wires/afp/article-3712346/Assad-offers-amnesty-Syria-rebels-surrender.html"
"6088","RUS","SYR","-5.56792873051225","4","20160728","2016","36.2028","37.1586","SY","195","19","SY","SY","https://www.stratfor.com/image/syrian-troops-are-isolating-aleppo"
"6089",NA,NA,"-8.81226053639846","10","20160728","2016","36.2028","37.1586","SY","193","19","SY","SY","http://www.israelherald.com/index.php/sid/246218663"
"6090","SYR",NA,"-6.02726127821086","133","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.everythinglubbock.com/news/syrian-state-media-supply-lines-to-aleppo-cut"
"6091","SYR",NA,"-8.45381291835391","25","20160728","2016","36.2028","37.1586","SY","194","19","SY","SY","http://www.todayonline.com/world/middle-east/massive-bomb-attack-kills-44-syrian-kurdish-city"
"6092","SYR","SYR","-4.33422876326124","5","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000675"
"6093",NA,NA,"-4.79338842975206","10","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.veteranstoday.com/2016/07/28/syrian-war-report-july-28-2016-major-gains-of-pro-government-forces-in-aleppo/"
"6094",NA,"SYR","-4.68178272925106","89","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.ummid.com/news/2016/July/28.07.2016/elderly-dont-retire-from-sex.html"
"6095","RUS","SYR","-1.8348623853211","2","20160728","2016","36.2028","37.1586","SY","180","18","SY","SY","Interfax news agency, Moscow/BBC Monitoring/(c) BBC"
"6096","IRN","SYR","-8.6021505376344","4","20160728","2016","35.75","51.5148","SY","190","19","IR","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000349"
"6097",NA,"SYR","-9.01639344262295","3","20160728","2016","36.2028","37.1586","SY","194","19","SY","SY","http://www.china.org.cn/world/2016-07/28/content_38973398.htm"
"6098","SYR",NA,"-5.26984793459497","6","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000520"
"6099",NA,"SYR","-3.13807531380753","5","20160728","2016",NA,NA,"SY","195","19",NA,"SY","http://www.albawaba.com/news/pentagon-us-investigating-coalition-airstrike-killed-civilians-syria-867098"
"6100",NA,"SYR","-2.8169014084507","8","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.diplomatie.gouv.fr/en/country-files/united-kingdom/events/article/syria-joint-communique-by-jean-marc-ayrault-and-boris-johnson-paris-july-28"
"6101",NA,"SYR","-5.55681584480685","270","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.ktvq.com/story/32562057/syria-russia-to-open-aid-exit-corridors-in-besieged-aleppo"
"6102",NA,NA,"-5.20073183244639","29","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://gnnliberia.com/2016/07/28/isis-commander-deir-ez-zor-killed-clashes-east-syria/"
"6103","TUN",NA,"-7.00245700245703","5","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000803"
"6104",NA,"SYR","-6.35341087949633","20","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://dunyanews.tv/en/World/346759-Syria-regime-bombing-kills-16-in-rebelheld-Aleppo"
"6105",NA,"SYR","-6.64335664335664","2","20160728","2016","6.5","-9.5","SY","190","19","LI","SY","http://gnnliberia.com/2016/07/28/isis-commander-deir-ez-zor-killed-clashes-east-syria/"
"6106","RUS","SYR","-14.3712574850299","7","20160728","2016","36.2028","37.1586","SY","195","19","SY","SY","http://www.turkiyenewspaper.com/world/9326.aspx"
"6107","SYR",NA,"-7.01754385964912","1","20160728","2016","33.8719","35.5097","SY","195","19","LE","SY","http://dunyanews.tv/en/World/346759-Syria-regime-bombing-kills-16-in-rebelheld-Aleppo"
"6108","SYR",NA,"-8.09400156867316","45","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000168"
"6109",NA,NA,"-3.91465987207404","78","20160728","2016","36.2028","37.1586","SY","194","19","SY","SY","http://news.trust.org/item/20160728151932-vdwk6"
"6110","RUS",NA,"-5.53662691652471","3","20160728","2016","55.7522","37.6156","SY","073","07","RS","SY","http://www.nytimes.com/2016/07/29/world/middleeast/syria-aleppo-exit-corridors.html"
"6111","SYR",NA,"-3.03030303030303","10","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://sputniknews.com/middleeast/20160729/1043734331/russia-delivers-deir-ezzor-aid.html"
"6112",NA,"SYR","-5.89460161797506","424","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.everythinglubbock.com/news/syrian-state-media-supply-lines-to-aleppo-cut"
"6113","YEM",NA,"-4.98753117206983","1","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://indianexpress.com/article/world/world-news/syrian-president-bashar-al-assad-sergei-shoigu-staffan-de-mistura-offers-amnesty-to-syria-rebels-who-surrender-2940646/"
"6114",NA,NA,"-7.79489476129711","30","20160728","2016","36.2028","37.1586","SY","194","19","SY","SY","http://www.dailymail.co.uk/wires/afp/article-3713360/Syria-five-things-know-Aleppo.html"
"6115",NA,NA,"-9.27540011923425","16","20160728","2016","36.2028","37.1586","SY","194","19","SY","SY","http://www.todayonline.com/world/middle-east/massive-bomb-attack-kills-44-syrian-kurdish-city"
"6116","SYR",NA,"-3.99274027829413","7","20160728","2016","36.2028","37.1586","SY","192","19","SY","SY","http://news.xinhuanet.com/english/2016-07/28/c_135547103.htm"
"6117","TUR","SYR","-9.34466019417477","2","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000172"
"6118","SYR",NA,"-2.43424730712329","30","20160728","2016","36.2028","37.1586","SY","191","19","SY","SY","http://sputniknews.com/middleeast/20160728/1043708882/syria-aleppo-battle.html"
"6119",NA,"YEM","-4.98753117206983","1","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://indianexpress.com/article/world/world-news/syrian-president-bashar-al-assad-sergei-shoigu-staffan-de-mistura-offers-amnesty-to-syria-rebels-who-surrender-2940646/"
"6120",NA,NA,"-3.09734513274336","5","20150729","2015","33","44","SY","195","19","IZ","SY","http://newsviewsnreviews.com/2016/07/air-strikes-killed-14-civilians-in-iraq-syria-u-s-military/"
"6121","AFG","SYR","-5.43905635648755","2","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.msn.com/en-gb/news/world/afghans-go-to-syria-to-fight-for-its-government-and-anguish-results/ar-BBuYAny"
"6122","SYR","SYR","-8.42696629213486","6","20160728","2016","33.5","36.3","SY","192","19","SY","SY","http://www.newkerala.com/news/2016/fullnews-96998.html"
"6123","IRN","YEM","-4.74898236092266","4","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000820"
"6124",NA,NA,"-3.9046291670222","50","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.bbc.com/news/world-middle-east-36912718"
"6125","TUR","SYR","-9.34466019417477","8","20160728","2016","39","35","SY","190","19","TU","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000172"
"6126","SYR","SYR","-4.34392567288096","16","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://m.durangoherald.com/article/20160728/AP/307289761/AP-EXPLAINS:-Nusra-Front"
"6127","RUS","SYR","-3.03030303030303","10","20160728","2016","36.2028","37.1586","SY","073","07","SY","SY","http://sputniknews.com/middleeast/20160729/1043734331/russia-delivers-deir-ezzor-aid.html"
"6128",NA,"SYR","-7.63473053892216","12","20160728","2016",NA,NA,"SY","190","19",NA,"SY","http://www.everythinglubbock.com/news/syrian-state-media-supply-lines-to-aleppo-cut"
"6129","SYR",NA,"-7.01754385964912","10","20160728","2016","36.2028","37.1586","SY","195","19","SY","SY","http://dunyanews.tv/en/World/346759-Syria-regime-bombing-kills-16-in-rebelheld-Aleppo"
"6130","SYR",NA,"-3.56422326832549","2","20160728","2016","36.2028","37.1586","SY","180","18","SY","SY","https://news.vice.com/article/al-qaedas-syrian-branch-just-split-and-its-not-good-for-us-policy-in-syria"
"6131","RUS","SYR","-5.97488063861222","12","20160728","2016","36.2028","37.1586","SY","0234","02","SY","SY","http://www.al-monitor.com/pulse/afp/2016/07/syria-conflict-aleppo-russia.html"
"6132",NA,"DEU","-7.52696115765422","6","20160728","2016","36.2028","37.1586","SY","1831","18","SY","SY","http://www.israelherald.com/index.php/sid/246237713"
"6133","RUS",NA,"-5.53662691652471","2","20160728","2016","55.7522","37.6156","SY","073","07","RS","SY","http://www.nytimes.com/2016/07/29/world/middleeast/syria-aleppo-exit-corridors.html"
"6134","ISR","PSE","-9.02317770313854","20","20160728","2016","36.2028","37.1586","SY","193","19","SY","SY","http://www.middleeaststar.com/index.php/sid/246218297"
"6135","SYR",NA,"-1.56833457804331","6","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://english.almanar.com.lb/adetails.php?eid=280036&frid=23&cid=23&fromval=1&seccatid=20"
"6136",NA,NA,"-2.43424730712329","21","20160728","2016","36.2028","37.1586","SY","192","19","SY","SY","http://sputniknews.com/middleeast/20160728/1043708882/syria-aleppo-battle.html"
"6137",NA,NA,"-8.51293103448276","10","20160728","2016",NA,NA,"SY","190","19",NA,"SY","http://www.mirror.co.uk/news/world-news/death-sentence-awaits-300000-people-8511471"
"6138","SYR",NA,"-2.82258064516129","3","20160728","2016","36.2028","37.1586","SY","182","18","SY","SY","http://www.bjp-online.com/2016/07/behind-the-lens-of-conflict-photography/"
"6139",NA,NA,"-7.25341734742502","26","20160728","2016","36.2028","37.1586","SY","190","19","SY","SY","http://www.herald.co.zw/dont-blame-religion-for-todays-wars-pope/"
"6140",NA,NA,"-7.67519466073415","6","20160728","2016","35.75","51.5148","SY","193","19","IR","SY","http://en.farsnews.com/newstext.aspx?nn=13950507000856"
"6141","RUS","RUS","-12.8181376451646","4","20160728","2016","36.2028","37.1586","SY","195","19","SY","SY","http://www.digitaljournal.com/news/world/syria-russia-cluster-munition-use-relentless-hrw/article/471149"
